theta,gamma,delta_v
1.7435897435897436,0.8888888888888888,0.7607051205545221
1.7435897435897436,1.0,0.7533947775121261
1.846153846153846,0.0,0.3117659080943057
1.846153846153846,0.1111111111111111,0.4730069877728877
1.846153846153846,0.2222222222222222,0.5846557570820281
1.846153846153846,0.3333333333333333,0.630283524577748
1.846153846153846,0.4444444444444444,0.6755388006994214
1.846153846153846,0.5555555555555556,0.6984588597495842
1.846153846153846,0.6666666666666666,0.716526955797806
1.846153846153846,0.7777777777777777,0.7504398863087665
1.846153846153846,0.8888888888888888,0.7599986330136723
1.846153846153846,1.0,0.7739885440577526
1.9487179487179487,0.0,0.31404626709296235
1.9487179487179487,0.1111111111111111,0.4693417061455343
1.9487179487179487,0.2222222222222222,0.5851116996457528
1.9487179487179487,0.3333333333333333,0.6480600661962018
1.9487179487179487,0.4444444444444444,0.6719437801236052
1.9487179487179487,0.5555555555555556,0.7122025097122943
1.9487179487179487,0.6666666666666666,0.7299066106191116
1.9487179487179487,0.7777777777777777,0.7549177856781326
1.9487179487179487,0.8888888888888888,0.7694859832954082
1.9487179487179487,1.0,0.769863944414395
2.051282051282051,0.0,0.32459480496076454
2.051282051282051,0.1111111111111111,0.4943016539536552
2.051282051282051,0.2222222222222222,0.5871370393391921
2.051282051282051,0.3333333333333333,0.6552083236788208
2.051282051282051,0.4444444444444444,0.6836581108229591
2.051282051282051,0.5555555555555556,0.7093379353713313
2.051282051282051,0.6666666666666666,0.7497677848990898
2.051282051282051,0.7777777777777777,0.7648490670697443
2.051282051282051,0.8888888888888888,0.7495951126362523
2.051282051282051,1.0,0.7814344993687452
2.1538461538461537,0.0,0.32312310366019326
2.1538461538461537,0.1111111111111111,0.4973961321688165
2.1538461538461537,0.2222222222222222,0.5936110597036488
2.1538461538461537,0.3333333333333333,0.6599685889494352
2.1538461538461537,0.4444444444444444,0.6820369787170276
2.1538461538461537,0.5555555555555556,0.7166161578348833
2.1538461538461537,0.6666666666666666,0.7568755737237594
2.1538461538461537,0.7777777777777777,0.7733870557631658
2.1538461538461537,0.8888888888888888,0.7713010454826721
2.1538461538461537,1.0,0.7808765187591064
2.2564102564102564,0.0,0.32856830909868373
2.2564102564102564,0.1111111111111111,0.507633476017628
2.2564102564102564,0.2222222222222222,0.601103651332207
2.2564102564102564,0.3333333333333333,0.6711570977835388
2.2564102564102564,0.4444444444444444,0.7091467800870304
2.2564102564102564,0.5555555555555556,0.7149560632327224
2.2564102564102564,0.6666666666666666,0.7477310953168916
2.2564102564102564,0.7777777777777777,0.7863665618643775
2.2564102564102564,0.8888888888888888,0.774119432696563
2.2564102564102564,1.0,0.7843275320018533
2.358974358974359,0.0,0.33426809054700135
2.358974358974359,0.1111111111111111,0.5164064554002186
2.358974358974359,0.2222222222222222,0.6076954489789596
2.358974358974359,0.3333333333333333,0.6573610366217969
2.358974358974359,0.4444444444444444,0.7217372442337316
2.358974358974359,0.5555555555555556,0.7429445185787121
2.358974358974359,0.6666666666666666,0.7622727530137705
2.358974358974359,0.7777777777777777,0.771644990978046
2.358974358974359,0.8888888888888888,0.7750935539495925
2.358974358974359,1.0,0.7999046863894703
2.4615384615384617,0.0,0.3430342272602266
2.4615384615384617,0.1111111111111111,0.5243352790801736
2.4615384615384617,0.2222222222222222,0.6113185244615715
2.4615384615384617,0.3333333333333333,0.6707715140490871
2.4615384615384617,0.4444444444444444,0.7094552164692716
2.4615384615384617,0.5555555555555556,0.7423164138821366
2.4615384615384617,0.6666666666666666,0.7470104888149207
2.4615384615384617,0.7777777777777777,0.7731816835731414
2.4615384615384617,0.8888888888888888,0.8047816897482213
2.4615384615384617,1.0,0.7947093963323152
2.564102564102564,0.0,0.34543352921036374
2.564102564102564,0.1111111111111111,0.5329721115403494
2.564102564102564,0.2222222222222222,0.6153098539943371
2.564102564102564,0.3333333333333333,0.6932807554090801
2.564102564102564,0.4444444444444444,0.7069664611700655
2.564102564102564,0.5555555555555556,0.7345406320059213
2.564102564102564,0.6666666666666666,0.7848827855336146
2.564102564102564,0.7777777777777777,0.7795480754384112
2.564102564102564,0.8888888888888888,0.7800631069202144
2.564102564102564,1.0,0.7967861797626028
2.6666666666666665,0.0,0.3516563757981078
2.6666666666666665,0.1111111111111111,0.5384504536230673
2.6666666666666665,0.2222222222222222,0.6264969701020588
2.6666666666666665,0.3333333333333333,0.6908545941937461
2.6666666666666665,0.4444444444444444,0.7204373829371016
2.6666666666666665,0.5555555555555556,0.7409070020791628
2.6666666666666665,0.6666666666666666,0.7685878434709189
2.6666666666666665,0.7777777777777777,0.7730708632053354
2.6666666666666665,0.8888888888888888,0.8041512625310759
2.6666666666666665,1.0,0.7974004281692123
2.769230769230769,0.0,0.36049251606773036
2.769230769230769,0.1111111111111111,0.5434657746841378
2.769230769230769,0.2222222222222222,0.6452159655943478
2.769230769230769,0.3333333333333333,0.6735918718906849
2.769230769230769,0.4444444444444444,0.7300191012620603
2.769230769230769,0.5555555555555556,0.7411515951390627
2.769230769230769,0.6666666666666666,0.7870112318939282
2.769230769230769,0.7777777777777777,0.792625015997274
2.769230769230769,0.8888888888888888,0.7945395851161354
2.769230769230769,1.0,0.8311352344015723
2.871794871794872,0.0,0.36208231353744025
2.871794871794872,0.1111111111111111,0.5378664198588252
2.871794871794872,0.2222222222222222,0.65227323978604
2.871794871794872,0.3333333333333333,0.7037313280751917
2.871794871794872,0.4444444444444444,0.7364146289833091
2.871794871794872,0.5555555555555556,0.7556593861546396
2.871794871794872,0.6666666666666666,0.7643379105649123
2.871794871794872,0.7777777777777777,0.7920323945316444
2.871794871794872,0.8888888888888888,0.7937642215176837
2.871794871794872,1.0,0.8048605533259701
2.9743589743589745,0.0,0.36966305768217933
2.9743589743589745,0.1111111111111111,0.5313595326910892
2.9743589743589745,0.2222222222222222,0.6516331871299277
2.9743589743589745,0.3333333333333333,0.7059759716549746
2.9743589743589745,0.4444444444444444,0.7329205415789741
2.9743589743589745,0.5555555555555556,0.7632446574920526
2.9743589743589745,0.6666666666666666,0.7603587691734142
2.9743589743589745,0.7777777777777777,0.7824779907869001
2.9743589743589745,0.8888888888888888,0.8124497265629765
2.9743589743589745,1.0,0.8117326089844085
3.0769230769230766,0.0,0.3908209885570664
3.0769230769230766,0.1111111111111111,0.5696209103660492
3.0769230769230766,0.2222222222222222,0.6587264401274711
3.0769230769230766,0.3333333333333333,0.6944022876860321
3.0769230769230766,0.4444444444444444,0.731358153526965
3.0769230769230766,0.5555555555555556,0.7589454759846125
3.0769230769230766,0.6666666666666666,0.7900284866549825
3.0769230769230766,0.7777777777777777,0.8096290681940523
3.0769230769230766,0.8888888888888888,0.8065632492134537
3.0769230769230766,1.0,0.8111670397128563
3.1794871794871793,0.0,0.4068268756971009
3.1794871794871793,0.1111111111111111,0.5678518072933836
3.1794871794871793,0.2222222222222222,0.6447010890907614
3.1794871794871793,0.3333333333333333,0.6922667613034802
3.1794871794871793,0.4444444444444444,0.758607379717556
3.1794871794871793,0.5555555555555556,0.7632890691204963
3.1794871794871793,0.6666666666666666,0.7899848844020553
3.1794871794871793,0.7777777777777777,0.8134281597210855
3.1794871794871793,0.8888888888888888,0.8067232752008169
3.1794871794871793,1.0,0.8225719613029587
3.282051282051282,0.0,0.40894857534269285
3.282051282051282,0.1111111111111111,0.5604272983279304
3.282051282051282,0.2222222222222222,0.6589932263686151
3.282051282051282,0.3333333333333333,0.7010303418820236
3.282051282051282,0.4444444444444444,0.7437265490003502
3.282051282051282,0.5555555555555556,0.7829019765727677
3.282051282051282,0.6666666666666666,0.7798108854127895
3.282051282051282,0.7777777777777777,0.7838882131082011
3.282051282051282,0.8888888888888888,0.8107190915049421
3.282051282051282,1.0,0.8189948365561184
3.3846153846153846,0.0,0.4141581744954876
3.3846153846153846,0.1111111111111111,0.574338767193735
3.3846153846153846,0.2222222222222222,0.6733399202331426
3.3846153846153846,0.3333333333333333,0.7113733810385833
3.3846153846153846,0.4444444444444444,0.7416044440594536
3.3846153846153846,0.5555555555555556,0.7693090687652278
3.3846153846153846,0.6666666666666666,0.7901838285214777
3.3846153846153846,0.7777777777777777,0.789623357107704
3.3846153846153846,0.8888888888888888,0.8039645441468108
3.3846153846153846,1.0,0.8170218747494868
3.4871794871794872,0.0,0.42554016264871386
3.4871794871794872,0.1111111111111111,0.5973040956658753
3.4871794871794872,0.2222222222222222,0.681746183335876
3.4871794871794872,0.3333333333333333,0.7108567680949385
3.4871794871794872,0.4444444444444444,0.7468038627649312
3.4871794871794872,0.5555555555555556,0.7818070041329896
3.4871794871794872,0.6666666666666666,0.7850682506034917
3.4871794871794872,0.7777777777777777,0.8052906501638977
3.4871794871794872,0.8888888888888888,0.8054997123920707
3.4871794871794872,1.0,0.8217228658753776
3.5897435897435894,0.0,0.4393761217123797
3.5897435897435894,0.1111111111111111,0.5883926225753862
3.5897435897435894,0.2222222222222222,0.6751896651635165
3.5897435897435894,0.3333333333333333,0.7115545387153334
3.5897435897435894,0.4444444444444444,0.7457840516844971
3.5897435897435894,0.5555555555555556,0.7720523296084881
3.5897435897435894,0.6666666666666666,0.7929752236598108
3.5897435897435894,0.7777777777777777,0.8258467370631456
3.5897435897435894,0.8888888888888888,0.8193360848153168
3.5897435897435894,1.0,0.8272830568684072
3.692307692307692,0.0,0.43735648993955406
3.692307692307692,0.1111111111111111,0.5986348098516487
3.692307692307692,0.2222222222222222,0.6765961523568857
3.692307692307692,0.3333333333333333,0.706528253302579
3.692307692307692,0.4444444444444444,0.7566406117665727
3.692307692307692,0.5555555555555556,0.7800660920293778
3.692307692307692,0.6666666666666666,0.8045200650854154
3.692307692307692,0.7777777777777777,0.7952473618702681
3.692307692307692,0.8888888888888888,0.8242918961292527
3.692307692307692,1.0,0.8234579860686393
3.7948717948717947,0.0,0.46072335953560317
3.7948717948717947,0.1111111111111111,0.5961088195523747
3.7948717948717947,0.2222222222222222,0.6880878360116067
3.7948717948717947,0.3333333333333333,0.7327418729576006
3.7948717948717947,0.4444444444444444,0.7665804548824984
3.7948717948717947,0.5555555555555556,0.7828341186751796
3.7948717948717947,0.6666666666666666,0.7788965040605569
3.7948717948717947,0.7777777777777777,0.8081665103718423
3.7948717948717947,0.8888888888888888,0.8167303553646367
3.7948717948717947,1.0,0.8217346975958181
3.8974358974358974,0.0,0.4711068624749495
3.8974358974358974,0.1111111111111111,0.6028233254945927
3.8974358974358974,0.2222222222222222,0.6730289555583818
3.8974358974358974,0.3333333333333333,0.7429137342713958
3.8974358974358974,0.4444444444444444,0.7739011302592079
3.8974358974358974,0.5555555555555556,0.7749058202047433
3.8974358974358974,0.6666666666666666,0.7937730064236739
3.8974358974358974,0.7777777777777777,0.8237643238152911
3.8974358974358974,0.8888888888888888,0.8136335035732329
3.8974358974358974,1.0,0.8462658656460781
4.0,0.0,0.47333571711960953
4.0,0.1111111111111111,0.5995738857159898
4.0,0.2222222222222222,0.6876998799975522
4.0,0.3333333333333333,0.7395233218544468
4.0,0.4444444444444444,0.7622596845117626
4.0,0.5555555555555556,0.7988587283279746
4.0,0.6666666666666666,0.8071183790975988
4.0,0.7777777777777777,0.8187302621360311
4.0,0.8888888888888888,0.8332968200778108
4.0,1.0,0.834667565208381
