parameter_value,value_low,value_high,run
0.5,0.2571586290408446,0.49999810607090983,4
0.5,0.5959689215995494,0.26312094281706183,4
0.5,0.021813318613778623,0.4999999020090397,4
0.5,0.599999997660505,0.22635941263395404,4
0.5,0.03885980748372472,0.49999902703823845,4
0.5,0.308159999991019,0.360128252297363,4
0.5,0.5999999808572817,0.05732190450725252,4
0.5,0.5999999999954725,0.4274522603343057,4
0.5,0.0027505994325244918,0.4999987627138649,4
0.5,0.5999999999999894,0.3372188202942844,4
0.5,0.0867237890444495,0.4999956126098719,4
0.5,0.064163382924196,0.499994290332854,4
0.5,0.5999999996791789,0.1280058487211036,4
0.5444444444444444,0.05215983191041535,0.5383480604444444,0
0.5444444444444444,0.019049856936376945,0.5444444268211347,0
0.5444444444444444,0.5833171936981572,0.14068095999999997,0
0.5444444444444444,0.5999999994652998,0.24866077391466207,0
0.5444444444444444,0.17424356193154922,0.5444444444444443,0
0.5444444444444444,0.06375094110539789,0.5444444443735482,0
0.5444444444444444,0.013833580617165381,0.5444443093606074,0
0.5444444444444444,0.599163968200362,0.03736129560665066,0
0.5444444444444444,0.5985487926752111,0.09136040492169639,0
0.5444444444444444,0.5999999999999824,0.1902658531751479,0
0.5444444444444444,0.5999999999999824,0.3810974994536106,0
0.5444444444444444,0.599999718974777,0.13842082812552342,0
0.5444444444444444,0.38404137047330905,0.5444444430966633,0
0.5444444444444444,0.3022699082060301,0.5443350886282502,0
0.5444444444444444,0.09850980040743011,0.5444444418041361,0
0.5444444444444444,0.4212904084583112,0.5444444444218074,0
0.5444444444444444,0.3312808995183071,0.5444444441307142,0
0.5444444444444444,0.20070886725913303,0.5444444444443951,0
0.5444444444444444,0.15523797721044647,0.4660443642027995,0
0.5444444444444444,0.12241113450304236,0.5401359775987836,0
0.5444444444444444,0.36958964230020974,0.5143925100440483,0
0.5444444444444444,0.004312229722096,0.542244262587236,0
0.5444444444444444,0.2159322932050988,0.4509076086990288,0
0.5444444444444444,0.12039755218387582,0.5444444444444443,0
0.5444444444444444,0.33002797055709504,0.5444405911086497,0
0.5444444444444444,0.35999999375760927,0.4002629772565896,0
0.5444444444444444,0.0321839822424401,0.5444444440767147,0
0.5444444444444444,0.5999999354816518,0.23846050747610748,0
0.5444444444444444,0.05688834064465314,0.5444444340451272,0
0.5444444444444444,0.07272980853178293,0.5444440808049184,0
0.5444444444444444,0.5392385798019107,0.3071536426939514,0
0.5444444444444444,0.5787947107242023,0.49498340391700557,0
0.5444444444444444,0.1742531137773143,0.5444444444444443,0
0.5444444444444444,0.21526274273699356,0.5444311739434374,0
0.5444444444444444,0.5999999458567845,0.2986429594309341,0
0.5444444444444444,0.5999999999999936,0.1688466411320464,0
0.5444444444444444,0.5999966147661675,0.016020735823772756,0
0.5444444444444444,0.04500917699499522,0.535394857159988,0
0.5444444444444444,0.599999973056452,0.09385528267675103,0
0.5444444444444444,0.5968030719742743,0.4802178537318057,0
0.5444444444444444,0.022275743449973677,0.5442715128933762,0
0.5444444444444444,0.5999995635592356,0.4349782827838772,0
0.5444444444444444,0.2486224716718872,0.32665323199938223,0
0.5444444444444444,0.5502060666895071,0.35699904812747885,0
0.5444444444444444,0.541193024581222,0.12073048801695924,0
0.5444444444444444,0.5999999999999999,0.2377283269670598,0
0.5444444444444444,0.588802296601345,0.014844336028813323,0
0.5444444444444444,0.01679615966404442,0.543660570852452,0
0.5444444444444444,0.08727337536875794,0.4660075818931161,0
0.5444444444444444,0.27409891072786996,0.5444444444444425,0
0.5444444444444444,0.1481426648550332,0.5444444444444443,0
0.5444444444444444,0.004903837282547419,0.5444444444444443,0
0.5444444444444444,0.5999979049001781,0.4078973145194128,0
0.5444444444444444,0.598548811288992,0.017915447281555395,0
0.5444444444444444,0.021067000886127563,0.5444444438510283,0
0.5444444444444444,0.45862726524461234,0.5444444425390629,0
0.5444444444444444,0.18922862920301356,0.5443830068564486,0
0.5444444444444444,0.599999999994657,0.18553012164416469,0
0.5444444444444444,0.5999999991042514,0.3850732563872299,0
0.5444444444444444,0.5984717137879936,0.27849811645949685,0
0.5444444444444444,0.5999959542465323,0.2318432661304362,0
0.5444444444444444,0.03190311015284103,0.5444421858210856,0
0.5444444444444444,0.02077147569821968,0.5437239902190986,0
0.5444444444444444,0.01959140241836671,0.5444444444395548,0
0.5444444444444444,0.05612745128890812,0.5444444444413418,0
0.5444444444444444,0.001620001771898164,0.5444434125292301,0
0.5444444444444444,0.5999756256103915,0.2880356462382726,0
0.5444444444444444,0.3912770719675197,0.5444444444444443,0
