theta,epsilon,delta_v,Value_High,Value_Low
2.0,1.0,0.10289874715436659,0.5802382601625813,0.47733951300821464
2.0,1.0,0.1652627824034851,0.5811832079993104,0.4159204255958253
2.0,1.0,0.16975643496506984,0.6059619527472154,0.4362055177821456
2.0,1.0,0.08877114429738149,0.5552623058074161,0.46649116151003445
2.0,1.0,0.18735883868456885,0.59931389945795,0.4119550607733812
2.0,1.0,0.18447467393605435,0.598962865748108,0.41448819181205365
2.0,1.0,0.13134208517970664,0.6098155635518578,0.47847347837215126
4.0,0.1,0.7095358094114482,0.8551613912021544,0.14562558179070545
4.0,0.1,0.7900812341784306,0.8896800091384343,0.09959877496000351
4.0,0.1,0.7009944299182068,0.8527033604631852,0.1517089305449784
4.0,0.1,0.7273255900305773,0.8678907506661387,0.14056516063556126
4.0,0.1,0.7308664514689195,0.8634433791461624,0.13257692767724294
4.0,0.1,0.732594509992666,0.857216428186614,0.1246219181939483
4.0,0.1,0.6922492554424093,0.8638598725685425,0.17161061712613332
4.0,0.1,0.6479125086531936,0.8239569931656797,0.17604448451248608
4.0,0.1,0.7312828850967346,0.8345497459982575,0.10326686090152276
4.0,0.1,0.7285768590618689,0.8546953891758706,0.12611853011400143
4.0,0.2,0.6260302945200293,0.8358242028202392,0.20979390830020989
4.0,0.2,0.646479469692903,0.8495787938880351,0.20309932419513216
4.0,0.2,0.6705080919272794,0.8575512666585818,0.18704317473130228
4.0,0.2,0.564841459074693,0.7967009796983524,0.23185952062365936
4.0,0.2,0.6216656259570109,0.8277674815232288,0.2061018555662181
4.0,0.2,0.6486250956922416,0.8642054481092424,0.21558035241700083
4.0,0.2,0.6594338491817715,0.8470290707526796,0.18759522157090827
4.0,0.2,0.6388017546314471,0.8606464726570016,0.22184471802555428
4.0,0.2,0.6564106207647512,0.8406540604387078,0.18424343967395657
4.0,0.2,0.6460145132848271,0.8569184965382652,0.2109039832534382
4.0,0.3,0.4955795657886668,0.7736411592242625,0.27806159343559567
4.0,0.3,0.6074649927947061,0.851284133546304,0.2438191407515979
4.0,0.3,0.5080129573873468,0.775337718879048,0.2673247614917013
4.0,0.3,0.4195351544795253,0.7078151335955231,0.28827997911599756
4.0,0.3,0.54751864020641,0.7930881556604341,0.24556951545402417
4.0,0.3,0.499093854666477,0.7635557701686673,0.26446191550219034
4.0,0.3,0.5879112449440189,0.8297398193870739,0.24182857444305494
4.0,0.3,0.5450764502094981,0.7971403622760341,0.2520639120665359
4.0,0.3,0.5033334562366952,0.789514890915604,0.2861814346789088
4.0,0.3,0.5845733354443454,0.7982907485599527,0.21371741311560732
4.0,0.4,0.48156034317728946,0.7856097294164184,0.3040493862391288
4.0,0.4,0.5467106326041256,0.7944886461568585,0.24777801355273282
4.0,0.4,0.4730475318041087,0.7831962909020638,0.3101487590979549
4.0,0.4,0.5166367789304337,0.7856682051129892,0.2690314261825553
4.0,0.4,0.4773459826056595,0.7737814281267694,0.2964354455211097
4.0,0.4,0.4605690509118587,0.7616345981808706,0.30106554726901186
4.0,0.4,0.4827526253465015,0.7854656509650844,0.3027130256185829
4.0,0.4,0.614679572651727,0.8266655087037563,0.21198593605202937
4.0,0.4,0.5471924657515215,0.8094201444341848,0.26222767868266333
4.0,0.4,0.527013951792222,0.7996511643999414,0.2726372126077192
4.0,0.5,0.3927427969985073,0.7424896562672498,0.34974685926874266
4.0,0.5,0.3898971118837688,0.7344860674850198,0.34458895560125086
4.0,0.5,0.40912009313248565,0.7356527714119986,0.32653267827951277
4.0,0.5,0.3788054427568626,0.7164819163256476,0.33767647356878505
4.0,0.5,0.45349925332728114,0.7828661219072583,0.32936686857997705
4.0,0.5,0.43211636153180444,0.7582399763567607,0.32612361482495617
4.0,0.5,0.4184164582556605,0.7356496271035229,0.3172331688478625
4.0,0.5,0.45200033714112586,0.7667943640763647,0.3147940269352388
4.0,0.5,0.4208473207535104,0.753013790862563,0.33216647010905265
4.0,0.5,0.38442801119191145,0.7403073162464411,0.3558793050545293
4.0,0.6,0.39105633609104096,0.7571290838621669,0.36607274777112603
4.0,0.6,0.4021951516017379,0.7375558784231447,0.3353607268214067
4.0,0.6,0.3918841586192256,0.7444251808153463,0.35254102219612066
4.0,0.6,0.3665281726573469,0.7376151613708611,0.3710869887135143
4.0,0.6,0.38602504219950085,0.7440567499074444,0.35803170770794357
4.0,0.6,0.39580856528878283,0.7442158757689087,0.3484073104801258
4.0,0.6,0.2694804047407792,0.6828677853913134,0.4133873806505342
4.0,0.6,0.39288039676517417,0.7473199817235756,0.35443958495840133
4.0,0.6,0.3531192231550455,0.7266464498413682,0.3735272266863228
4.0,0.6,0.4385951555606285,0.7723755619036141,0.3337804063429857
4.0,0.7,0.381215263145925,0.7448270897521904,0.36361182660626534
4.0,0.7,0.26415116548666384,0.6683715037223088,0.4042203382356451
4.0,0.7,0.3546053690403453,0.7413286983679147,0.3867233293275694
4.0,0.7,0.34542553935376286,0.7076720908819516,0.36224655152818863
4.0,0.7,0.2895475350198091,0.699859882506637,0.41031234748682766
4.0,0.7,0.3659999110572139,0.7251876319402406,0.35918772088302686
4.0,0.7,0.31391490664612864,0.7044347059989345,0.39051979935280606
4.0,0.7,0.2730437793714789,0.7113942549568424,0.4383504755853637
4.0,0.7,0.32395334097475115,0.7257849907590905,0.4018316497843392
4.0,0.7,0.33028313498677114,0.7276717249573736,0.3973885899706026
4.0,0.8,0.2850967640352952,0.7343492533830676,0.4492524893477723
4.0,0.8,0.30855596335048074,0.7066738084909769,0.3981178451404962
4.0,0.8,0.3169456874234099,0.735412003252261,0.41846631582885074
4.0,0.8,0.26858759023838763,0.6969804153734515,0.428392825135064
4.0,0.8,0.2513130240311573,0.6703116708712581,0.41899864684010074
4.0,0.8,0.22142599155448425,0.6813912160741957,0.4599652245197114
4.0,0.8,0.29323054906383156,0.685601702285675,0.39237115322184335
4.0,0.8,0.26122099974541835,0.6801865122912193,0.41896551254580083
4.0,0.8,0.30756354313777207,0.7312635322545751,0.42369998911680334
4.0,0.8,0.2917921866380284,0.7130171102437817,0.42122492360575314
4.0,0.9,0.2540122183524129,0.6977886557492943,0.44377643739688133
4.0,0.9,0.26179794229075243,0.7081104611498794,0.44631251885912687
4.0,0.9,0.21424198979194264,0.660534442442429,0.4462924526504862
4.0,0.9,0.21667373818972094,0.6713329054335391,0.45465916724381805
4.0,0.9,0.2923704365202483,0.7127431364480589,0.4203726999278106
4.0,0.9,0.23929864161640374,0.6977430698969281,0.45844442828052445
4.0,0.9,0.23677799238245847,0.6725956468290927,0.4358176544466344
4.0,0.9,0.26460309474772287,0.68281330399811,0.41821020925038704
4.0,0.9,0.2978096369798849,0.7361276244157007,0.43831798743581574
4.0,0.9,0.17404925660827572,0.6739489997799701,0.4998997431716944
4.0,1.0,0.20485045585320705,0.670969060340424,0.46611860448721676
4.0,1.0,0.21470806526042957,0.6730253532227947,0.45831728796236504
4.0,1.0,0.28269438302471256,0.7463469006123704,0.4636525175876581
4.0,1.0,0.18848200072594296,0.6239902338492906,0.43550823312334763
4.0,1.0,0.2305036212379029,0.7073469402398352,0.4768433190019325
4.0,1.0,0.16090881182396408,0.648444502119917,0.48753569029595306
4.0,1.0,0.17903639940791052,0.6669755648741633,0.4879391654662528
4.0,1.0,0.23570453325917268,0.6947298687968174,0.4590253355376448
4.0,1.0,0.21790585021600467,0.6846558852666434,0.46675003505063883
4.0,1.0,0.31176416128878365,0.746334643558571,0.43457048226978734
