sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
5,14,0.8662440072082607,0.9818872125476336,0.11564320533937293,0.0029376024074109497,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,15,0.8677011493242257,0.980917064223531,0.11321591489930526,0.002735518449804164,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,16,0.8549875870053582,0.9836808086586893,0.1286932216533312,0.003648732220160792,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,17,0.8679294127410145,0.9842299557252181,0.11630054298420356,0.0021212121212121214,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,18,0.8629062757194406,0.984996970275498,0.12209069455605746,0.0027355184498041646,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,19,0.8576711844561165,0.9831374497670741,0.12546626531095767,0.0031374974232117087,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
6,0,0.3466754573832991,0.8410579641334249,0.49438250675012585,0.3185399253534627,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,1,0.3494633130434148,0.8400967442860942,0.49063343124267933,0.3144028156717992,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,2,0.35702237948480214,0.8534104721534483,0.4963880926686462,0.322264618564901,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,3,0.3465053512093198,0.8392762049202177,0.4927708537108979,0.32073865740081986,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,4,0.3494183383339844,0.8418780883339987,0.4924597500000143,0.3184463430270763,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,5,0.3515789417302825,0.8475813059726657,0.4960023642423832,0.3204337935051475,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,6,0.33697806332793917,0.8327457999951523,0.49576773666721313,0.3216666021022101,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,7,0.3345177286560048,0.8290877244028506,0.4945699957468458,0.3194315638085445,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,8,0.34993699149451474,0.8447918071126945,0.4948548156181798,0.3155748802371366,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,9,0.353767325277292,0.8475885196353259,0.4938211943580339,0.32095754787357267,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,10,0.3367853417449207,0.8322625556124582,0.4954772138675375,0.31549630543701407,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,11,0.35003087775618996,0.8466148512214356,0.4965839734652457,0.31721263280676665,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,12,0.348526517081075,0.840944735033749,0.492418217952674,0.31568221018618703,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
6,13,0.33000512704050816,0.8240135777382307,0.49400845069772253,0.31729645304419696,0.8690915111825115,0.9764165742940587,0.9604284143616417,0.5,0.2852542148853443,0.48266943701385,0.09218154684827984
