sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
434,0.13843001552337905,0.6199289912453955,0.4814989757220164,1.1421847848922244,0.6564977587194601,0.9864837683297689,0.8235145467084661,0.5,0.38612706778846384,0.5421603637951329,0.9559900299135284
435,0.22168854796739187,0.6725696100791542,0.45088106211176227,0.5842516910412707,0.7655111646337878,0.8704808796165113,0.9177464891070253,0.5,0.14134224329413855,0.7799633588403111,0.17622352241038486
436,0.18140614161849125,0.681159031455328,0.49975288983683674,67.56785714285715,0.07586904261248217,0.9169935217086197,0.9049902274794863,0.5,0.4707552462175796,0.0848199428215275,0.908000872332172
437,0.24288571167354714,0.7267118695834778,0.48382615790993055,0.4614696677386413,0.7936021492546557,0.8239782265848836,0.7788402082871698,0.5,0.5495881643935346,0.1928321052358184,0.2245909333943582
438,0.5664645338487208,0.9072931549002592,0.34082862105153844,0.04328619313430794,0.9746784091202416,0.8215766521928978,0.9274044974747877,0.5,0.44349982566577706,0.572760113902572,0.9644591253025806
439,0.28607714620572655,0.6525007153727673,0.3664235691670407,0.46636687060359766,0.6992032951668002,0.5365767366260119,0.7750901829209603,0.5,0.1938732777700438,0.6420216039778548,0.36278432835326435
440,0.5151107190048628,0.9483414348778234,0.43323071587296075,0.38026707854636743,0.658805898014249,0.34656709748543435,0.9914151170510549,0.5,0.38254329341312465,0.21922936410338645,0.999129406469089
441,0.5626861926472858,0.9203331802538752,0.3576469876065895,0.16267119028510876,0.8535565643099381,0.4671377777736391,0.9751869166972646,0.5,0.5878738920338571,0.44057830521341623,0.6667623304399555
442,0.36244231231800395,0.7405523694410925,0.37811005712308854,0.6513666434699401,0.6268720677176474,0.5413741008201268,0.9841393565954354,0.5,0.5421229319523214,0.8228047449114497,0.920154621088234
443,0.4928762461540603,0.95217229188048,0.4592960457264198,1.1014576681761568,0.39709536576568183,0.3224579855687567,0.9976264106353665,0.5,0.2792442917565534,0.14583878590515909,0.012732688601327258
444,0.2747508202921848,0.7744413346582997,0.49969051436611495,99.27416666666667,0.003272269775325798,0.7583288144593415,0.8143783617145102,0.5,0.24697868196443687,0.43624721600472405,0.17692769087571836
445,0.3276915885090295,0.7841627598178214,0.45647117130879183,3.606578252895834,0.1483404995175398,0.1585434874169831,0.9032315605725223,0.5,0.3801650130557701,0.6546480729048617,0.8319002044952137
446,0.41171095103347816,0.7451240466781022,0.3334130956446239,0.24508781911605543,0.7359213539440527,0.32127068240521395,0.7888218686611639,0.5,0.4657670694003424,0.37912822902667176,0.11034136975768849
447,0.5394100581573021,0.8204222613806879,0.2810122032233857,0.23316230672712462,0.7974188742067145,0.4479871504795965,0.9307719209730535,0.5,0.10869124630819502,0.8114422105008853,0.46799887932277706
448,0.16789650367128078,0.607637551908918,0.43974104823763727,2.18132674890649,0.3532707003013281,0.5709040954516509,0.8688848268983396,0.5,0.11462045925353023,0.5641069782094079,0.32990727954009824
449,0.07689489385522551,0.4649060493208853,0.38801115546565973,1.564754211957783,0.4616688855248944,0.9958913246799838,0.8188932219840893,0.5,0.3783587469469637,0.9758786232689187,0.1352683741018882
450,0.8021290723102528,0.9156826548297777,0.113553582519525,0.08705295326717491,0.7478260158365052,0.04129454856629766,0.9293761718177802,0.5,0.316951609029162,0.9417206447192247,0.16199809874601057
451,0.33526140164726514,0.8126378414657257,0.4773764398184605,2.8704282025078327,0.17359229893560157,0.1808770891206447,0.860128544424049,0.5,0.5678699231455929,0.2795714566763907,0.9194559844884358
452,0.5131525959260559,0.9922560975571477,0.4791035016310918,2.2795224171796007,0.17342562485632484,0.016357648611288522,0.9942954382543715,0.5,0.27723708909943,0.14485891343950485,0.4091650048672507
453,0.45857937351642775,0.8993063184411472,0.44072694492471953,0.1436606743692373,0.8508949515616351,0.4035017307182741,0.9063840635846571,0.5,0.1768125146754522,0.07028159432011583,0.1120568184704771
454,0.3752224710279496,0.8255511660971177,0.4503286950691681,0.2555313376421181,0.7699147200447546,0.4193345194846885,0.8434780229642032,0.5,0.4114855864774807,0.12075924884771505,0.5502239311971201
455,0.027155856587965745,0.5025936725903848,0.475437816002419,6.9064172199900655,0.12660186370881166,0.2579258809884508,0.7548155875539672,0.5,0.4342345189604515,0.6679857346260214,0.7618030602558744
456,0.02827573657643684,0.5190441416204556,0.49076840504401886,17.843799783549784,0.06596348223696413,0.5332513508411424,0.7990220172655003,0.5,0.5527775731495523,0.5499323137809421,0.9880822615739999
457,0.4730273559998081,0.7980077889923063,0.3249804329924982,0.47475087427693435,0.4869694264605836,0.10485074246914006,0.8443934204892591,0.5,0.4949797697635313,0.6872330502538234,0.6284476865406934
458,0.5541861706179835,0.752328782286827,0.19814261166884342,0.00011616161616161617,0.9998275973642227,0.32380295912504364,0.7523289324356561,0.5,0.26130726865384646,0.6804506672244716,0.700911420590571
459,0.08743679277158932,0.5411925724276505,0.45375577965606106,3.7996245386590877,0.22807935037705362,0.6377256582307597,0.9105776088119203,0.5,0.5357111762921046,0.7472697401618569,0.7805761186178242
460,0.1785329297174809,0.6581304658246715,0.4795975361071907,6.550720344866916,0.14165484545586016,0.4977093230953623,0.952277316296996,0.5,0.2872326137634127,0.5142035481700629,0.8587040382485607
461,0.2571318436967305,0.7376908325481251,0.48055898885139464,0.9240868203042693,0.6626536546720537,0.8146951955330972,0.8439139962620337,0.5,0.5573915693129912,0.242464751959248,0.6414223820678482
462,0.10981043221924103,0.5344360027892175,0.4246255705699766,1.030773765992039,0.6060082178212882,0.8000468484358398,0.7642435054998551,0.5,0.2324798762907229,0.7677848074297834,0.5327608194288309
463,0.47200167087303624,0.9508422021840668,0.4788405313110305,3.5286424199959727,0.14873581369514954,0.1846492386550186,0.9923677702452912,0.5,0.12209523803049718,0.22551930572682777,0.4621759603708272
464,0.04198965902843095,0.4615127725894258,0.41952311356099486,2.8435445390270764,0.28542838283455874,0.6935271418654891,0.7927208118027476,0.5,0.30054941263511414,0.8965112478311306,0.31136827688415636
465,0.3217267902995896,0.7529372351061536,0.43121044480656395,0.0415124075816744,0.980004526328729,0.9967660503172593,0.7608666633950864,0.5,0.4473801905562246,0.29672614622376914,0.17605900833305455
466,0.311333615703519,0.7489436438862505,0.4376100281827314,1.8170774213152268,0.38796373048670085,0.5546236295716572,0.9866111332968499,0.5,0.11195345840776791,0.44254136333598204,0.0892338443509827
467,0.5921576664320887,0.7915240776915649,0.19936641125947613,0.07162476444438606,0.8968417215964204,0.30286247476878325,0.8290172283687783,0.5,0.3151329643666996,0.762861102855171,0.027447740548332433
468,0.5108482828076576,0.997741058058969,0.48689277525131136,0.019119207213497857,0.9887773790373994,0.8415586253792664,0.9978168603763871,0.5,0.5821362827847655,0.004468908551540474,0.8993158836948295
469,0.420562491719383,0.9196612981881336,0.4990988064687506,13.407914915966387,0.10097908384473753,0.6120733903034979,0.9460452027868084,0.5,0.17970781599847876,0.02666875320845352,0.16581556185501667
470,0.11191400233319186,0.5282258086458838,0.4163118063126919,0.678717027725198,0.7237412649118833,0.959935672670019,0.7817828794463906,0.5,0.240118174179666,0.9912249574131214,0.18732923353733588
471,0.38265797365038495,0.7489712931319034,0.36631331948151835,0.8518905254997643,0.41029586946010665,0.20553518834326556,0.8815055981544556,0.5,0.36079826827122796,0.9022813725345152,0.8827540841851385
472,0.7238595859386229,0.9449497756153059,0.22109018967668298,0.04928231611449739,0.8034165253110028,0.022765437475855355,0.9495381010781532,0.5,0.17004700722849223,0.616027264736905,0.8896393796847843
473,0.19471675957698859,0.6655139484574253,0.47079718888043676,1.331979492485283,0.5770236169004853,0.7965591711954794,0.8706522363778842,0.5,0.18005709998504713,0.46045502593741905,0.9695261511794256
474,0.26204871228546417,0.69444720340207,0.43239849111660583,1.1537680438651594,0.48095812052851294,0.5197536427465669,0.8417600882015179,0.5,0.3573926548883539,0.399430015644867,0.3077122637582167
475,0.43639895173789345,0.9054642534088442,0.46906530167095084,1.6489757245155352,0.31787459583638367,0.34863732720065943,0.9744606998059108,0.5,0.2550371212416358,0.19602713752056278,0.5470897804603392
476,0.35757977124058,0.8505645660713107,0.4929847948307307,18.970784257409257,0.039749987592377356,0.2081593107699281,0.9341600714679835,0.5,0.5829190446403469,0.34486540050629066,0.6478436066627306
477,0.2192940474653625,0.7164657722870142,0.49717172482165173,21.534119658119657,0.08724585251541683,0.695944818938668,0.8372286216623213,0.5,0.1362649831728779,0.16790876054442694,0.61920883585298
478,0.3713814308417402,0.8418480591432296,0.4704666283014894,2.104846191943679,0.2622781483008044,0.32557125817819665,0.9211413910655977,0.5,0.5443641979674517,0.23283904043826864,0.605462165855568
479,0.2274766468520058,0.6760257076036484,0.4485490607516426,1.0094407113941828,0.5165012443815518,0.528451368657117,0.7767181597419885,0.5,0.27883711045963033,0.33354841896519893,0.7696582254444867
480,0.5445926454751158,0.7673578835574716,0.22276523808235585,0.14104542294647376,0.7554188691324764,0.16707164958934018,0.8054227050867429,0.5,0.17560335442351363,0.7272256601713737,0.49032110690933317
481,0.17519433861825642,0.6348964396116936,0.4597021009934372,2.497021323655904,0.39949266551629525,0.8322295811677194,0.9976750036095793,0.5,0.40983490124029365,0.5325381581353058,0.4055345751337568
482,0.1282388995661779,0.6187052607204659,0.49046636115428804,15.795643037518039,0.07637652717725607,0.5835317268947148,0.9283729491280641,0.5,0.5493213849738225,0.4282022047274068,0.7245684392227825
483,0.37298722466330825,0.6932854284664021,0.3202982038030938,0.371014322445446,0.6905263045754888,0.39629339099026806,0.7925483600900469,0.5,0.43540676817036816,0.6159279732127779,0.138144975832585
484,0.31236364178160037,0.8121009776437476,0.4997373358621471,21.869976634476636,0.12776666911821233,0.8265652490542393,0.8379446199988125,0.5,0.1485896844615083,0.01807220451950098,0.5173135377042565
485,0.42353456698020764,0.8651587961001423,0.4416242291199346,0.8939208849311926,0.34050897039909167,0.07065189139124162,0.8804500674087452,0.5,0.4825803966065293,0.280420983089148,0.8314281572862723
486,0.49572394551212706,0.8260398940575577,0.33031594854543067,0.01162268908369017,0.9764819285414988,0.2340225111541061,0.8271647195969731,0.5,0.4370427179311278,0.11999145898403496,0.1776200540102869
487,0.05993951963626996,0.5514037925819513,0.4914642729456814,28.60693151293151,0.040503000830166,0.3447063062810958,0.7814582413966915,0.5,0.5532262827951318,0.5568453739661512,0.6044692450125437
488,0.37522841677533847,0.7409139669306056,0.36568555015526716,1.0868566396715462,0.3624397521628038,0.19177807535525537,0.8420064003852306,0.5,0.5713565099657678,0.5723353897180994,0.16369891438385076
489,0.5244505794812458,0.9128603376578523,0.3884097581766065,0.23725298552703228,0.804838831441341,0.4835658333128693,0.9706590687244433,0.5,0.20811450538206003,0.3594911232079284,0.805035287963371
490,0.38616689072964094,0.876309963307803,0.49014307257816203,8.40664034115964,0.06830263352660115,0.12277444440593399,0.9087285590441745,0.5,0.5534196791951624,0.25275835194254326,0.6409711141984936
491,0.14671539398638891,0.6351709684751002,0.48845557448871135,25.6546762959263,0.04402167560936021,0.4110941754136639,0.8756646834064361,0.5,0.349381844253308,0.5652176553231886,0.22264004487455769
492,0.36759021189298124,0.7658457589100317,0.39825554701705046,0.5137669871656401,0.7159061079400479,0.6336165407370233,0.934526471271665,0.5,0.37994048307528605,0.5993682761756546,0.4205687855253887
493,0.17406820628660188,0.6304941945953787,0.45642598830877673,5.232876703797855,0.13477019609465646,0.34147151267531806,0.8509929696049526,0.5,0.1277270735556896,0.8123064120851475,0.5778706391115814
494,0.45978804881270285,0.9367157769118997,0.4769277280991969,0.3931543140277334,0.7125440657153836,0.4778413830554237,0.9498341298292058,0.5,0.14696032824499308,0.05153666973026583,0.27246993119705154
495,0.06769964981812007,0.535443000037702,0.4677433502195819,2.4730256872258782,0.4306134796650799,0.8603812665310434,0.8043451614558574,0.5,0.16241559134857267,0.4673064351828775,0.35472745567438013
496,0.2563220623780532,0.735827815174718,0.47950575279666474,0.7044644332962664,0.6852880157959004,0.7218179245951557,0.7887805535114676,0.5,0.3441261287526728,0.16988094663279107,0.8888257404289607
497,0.18606476615260156,0.5880147032789209,0.4019499371263193,2.1338753023359973,0.30344040437621844,0.3707669251497021,0.9267921588176824,0.5,0.46112946152738166,0.9980694316104035,0.5801468138005748
498,-0.008561323159688444,0.43692584647048527,0.4454871696301737,7.664269244472419,0.12463965864587667,0.5291517981041232,0.8226551325094662,0.5,0.5249504967299111,0.9997794739858883,0.004071624535832874
499,0.3481174945175826,0.8239925347899257,0.47587504027234306,1.5161056412570086,0.3706084005237301,0.42689442663374344,0.8801458551479779,0.5,0.5248159180473381,0.1380180594883924,0.39824665049112007
