sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate
479,0.048303447786579926,0.3860773536347781,0.33777390584819816,0.82428085384554,0.5540446505107808,0.5071223437981942,0.5354305327687197,0.5,0.07077759452161103,0.8490060184599916
480,-0.14437545891159415,0.33391926511004666,0.47829472402164075,22.417018953268954,0.0434369226664022,0.6407249959958383,0.5399587614279608,0.5,0.437142355128185,0.9250549949554387
481,0.23748539969226315,0.7363939118231728,0.49890851213090964,44.145980158730154,0.03072902991117732,0.5203482002353191,0.8331235907466943,0.5,0.8757921273975818,0.083448051433056
482,0.0014604924381368789,0.4777737223467474,0.47631322990861047,2.347377779337732,0.31907017652882363,0.3506121811170241,0.5258097403088919,0.5,0.4016651544408931,0.13857226256201483
483,-0.36465913000118,0.04626262442221975,0.41092175442339973,45.82819841269841,0.048865907484736404,0.28910466679502433,0.9234374181501271,0.5,0.018055254434491297,0.5279982827153802
484,0.27708566948302044,0.7707678417262276,0.49368217224320715,2.2082891016464994,0.3627094142581657,0.5991265611378788,0.8062072763939035,0.5,0.9867525949849121,0.05034084751062884
485,0.21952594411523824,0.6652884816737858,0.44576253755854756,1.4565285737251217,0.5010952204425457,0.7978142512465847,0.9173760272306544,0.5,0.6989506672919632,0.4802466279505193
486,-0.08406671763301155,0.4114981202634649,0.49556483789647643,55.986841437282216,0.10269617179450452,0.03297539371520364,0.688362824467438,0.5,0.5669478615692276,0.08710745226035266
487,0.2020643117325896,0.6513226847204429,0.4492583729878533,2.130648130518675,0.30884357300669896,0.43955999029815374,0.7640322290436108,0.5,0.26039403574927444,0.3112450167623909
488,0.31998260216926644,0.7543689508752991,0.4343863487060326,0.2939325595073545,0.8136080193423806,0.6264140252110463,0.8030969295040182,0.5,0.15250727905784267,0.25733977784275874
489,0.3742760311984396,0.8270723815026951,0.45279635030425547,0.1722981429286766,0.848224232980966,0.4756042575589997,0.8390686070323731,0.5,0.412003413865924,0.10771529416804249
490,-0.061471055350772706,0.35513850175485706,0.41660955710562975,2.9934506476103397,0.15494090519015846,0.9118399367734549,0.5383277857112816,0.5,0.0438470157633033,0.5656223311488005
491,0.06709734969439603,0.5225267583957559,0.45542940870135984,0.9347328816532452,0.5813421090794386,0.8159874011461528,0.6014323945355913,0.5,0.6202993651353164,0.2911806620104104
492,-0.03887946266638521,0.4310702473898,0.46994971005618524,23.359259392611172,0.08378346278097704,0.2544537073289447,0.857794437527994,0.5,0.2957516873382193,0.8033587458735735
493,0.3900158279054085,0.7765999525847483,0.3865841246793399,0.26550549423080405,0.6921724655439039,0.2579860281756293,0.7977175923996476,0.5,0.40694754274164757,0.18979886631951348
494,0.574885909370924,0.8836479986466695,0.30876208927574555,0.21300028265853466,0.6538280356222628,0.10752827853260316,0.8967495780232748,0.5,0.7041347993185526,0.2542307363730081
495,0.04864769456194806,0.41050202132697455,0.36185432676502655,0.3744525662454594,0.7902814040995241,0.8814753670880423,0.5242166553111298,0.5,0.20607147721862473,0.915090106599524
496,0.18283690179682138,0.6351964191192639,0.4523595173224425,3.046156529505357,0.2853567990384326,0.6372504527106303,0.9263191562993519,0.5,0.39867102484513817,0.4883013573423697
497,-0.25256370339715783,0.2236943945960565,0.47625809799321434,11.746946041746622,0.2085872404379283,0.12356325047104344,0.6826527175641189,0.5,0.13614131644211291,0.7303557643419128
498,-0.23657175046889706,0.26278443292435333,0.4993561833932504,95.11666666666667,0.005251141414982841,0.3075883293727971,0.9713002882686516,0.5,0.9782274066550023,0.2895831240153921
499,0.2598880490538179,0.744220176430568,0.4843321273767501,1.1580526611739523,0.6007224825104671,0.785319710129234,0.8514738714301555,0.5,0.4152251608145666,0.17227366260873722
